date, value
2014/10/29,1228
2014/10/30,1205.75
2014/10/31,1173.25
2014/11/3,1170.75
2014/11/4,1169.25
2014/11/5,1145.25
2014/11/6,1144.5
2014/11/7,1145
2014/11/10,1172
2014/11/11,1151.25
2014/11/12,1163.25
2014/11/13,1161
2014/11/14,1154
2014/11/17,1187
2014/11/18,1202
2014/11/19,1200.75
2014/11/20,1194
2014/11/21,1193.25
2014/11/24,1196
2014/11/25,1202.25
2014/11/26,1195.75
2014/11/27,1196.5
2014/11/28,1184.5
2014/12/1,1178.75
2014/12/2,1197
2014/12/3,1203.25
2014/12/4,1204
2014/12/5,1204.5
2014/12/8,1195.25
2014/12/9,1206.5
2014/12/10,1228.25
2014/12/11,1219.5
2014/12/12,1223.5
2014/12/15,1210.75
2014/12/16,1199.25
2014/12/17,1199
2014/12/18,1210.75
2014/12/19,1197.5
2014/12/22,1195.25
2014/12/23,1179.5
2014/12/24,1177
2014/12/29,1194
2014/12/30,1186.5
2014/12/31,1199.25
2015/1/2,1184.25
2015/1/5,1192
2015/1/6,1211
2015/1/7,1213.75
2015/1/8,1206.5
2015/1/9,1211.25
2015/1/12,1222
2015/1/13,1239
2015/1/14,1228.75
2015/1/15,1235.25
2015/1/16,1258.25
2015/1/19,1275.5
2015/1/20,1292.25
2015/1/21,1298
2015/1/22,1287
2015/1/23,1293.5
2015/1/26,1282.75
2015/1/27,1279
2015/1/28,1287
2015/1/29,1275.5
2015/1/30,1263.5
2015/2/2,1274.25
2015/2/3,1281
2015/2/4,1269.25
2015/2/5,1263.75
2015/2/6,1264
2015/2/9,1242.25
2015/2/10,1237.5
2015/2/11,1235.5
2015/2/12,1225.25
2015/2/13,1225.75
2015/2/16,1233.5
2015/2/17,1221.75
2015/2/18,1206.5
2015/2/19,1217.75
2015/2/20,1203.5
2015/2/23,1193.5
2015/2/24,1195.5
2015/2/25,1206.5
2015/2/26,1220
2015/2/27,1205
2015/3/2,1216.75
2015/3/3,1207.75
2015/3/4,1204.25
2015/3/5,1199.75
2015/3/6,1196.5
2015/3/9,1173.75
2015/3/10,1161
2015/3/11,1158.75
2015/3/12,1161.25
2015/3/13,1156.5
2015/3/16,1157
2015/3/17,1154.75
2015/3/18,1149
2015/3/19,1164
2015/3/20,1171.75
2015/3/23,1181.4
2015/3/24,1193.25
2015/3/25,1192.55
2015/3/26,1209.4
2015/3/27,1198
2015/3/30,1187.4
2015/3/31,1179.25
2015/4/1,1181.25
2015/4/2,1201.5
2015/4/7,1208.5
2015/4/8,1211.1
2015/4/9,1196
2015/4/10,1201.9
2015/4/13,1197.85
2015/4/14,1191.45
2015/4/15,1189.85
2015/4/16,1204.6
2015/4/17,1204.55
2015/4/20,1203.25
2015/4/21,1197.7
2015/4/22,1202.4
2015/4/23,1187.75
2015/4/24,1192.15
2015/4/27,1182.75
2015/4/28,1201.4
2015/4/29,1204.8
2015/4/30,1204.3
2015/5/1,1179
2015/5/5,1187.4
2015/5/6,1191.25
2015/5/7,1183
2015/5/8,1185.25
2015/5/11,1184.75
2015/5/12,1184.45
2015/5/13,1193
2015/5/14,1214.75
2015/5/15,1216.3
2015/5/18,1228.15
2015/5/19,1219.65
2015/5/20,1206.75
2015/5/21,1209.6
2015/5/22,1211
2015/5/26,1194
2015/5/27,1186.5
2015/5/28,1188.8
2015/5/29,1189.8
2015/6/1,1188.7
2015/6/2,1194.4
2015/6/3,1184.9
2015/6/4,1175.2
2015/6/5,1168.1
2015/6/8,1173.6
2015/6/9,1177.6
2015/6/10,1186.6
2015/6/11,1180.4
2015/6/12,1179.2
2015/6/15,1185.8
2015/6/16,1180.9
2015/6/17,1176.8
2015/6/18,1202
2015/6/19,1201.9
2015/6/22,1184.1
2015/6/23,1176.6
2015/6/24,1172.9
2015/6/25,1171.8
2015/6/26,1173.2
2015/6/29,1179
2015/6/30,1171.8
2015/7/1,1169.3
2015/7/2,1163.5
2015/7/3,1168.25
2015/7/6,1173.2
2015/7/7,1152.6
2015/7/8,1163.5
2015/7/9,1159.2
2015/7/10,1157.9
2015/7/13,1155.4
2015/7/14,1153.5
2015/7/15,1147.4
2015/7/16,1143.9
2015/7/17,1131.9
2015/7/20,1106.8
2015/7/21,1103.5
2015/7/22,1091.5
2015/7/23,1095.1
2015/7/24,1086
2015/7/27,1096.9
2015/7/28,1096.7
2015/7/29,1093.3
2015/7/30,1088.7
2015/7/31,1095.1
2015/8/3,1089.4
2015/8/4,1090.7
2015/8/5,1085.6
2015/8/6,1090.1
2015/8/7,1094.1
2015/8/10,1104.1
2015/8/11,1107.7
2015/8/12,1123.6
2015/8/13,1115.6
2015/8/14,1112.7
2015/8/17,1118.4
2015/8/18,1116.9
2015/8/19,1127.9
2015/8/20,1153.2
2015/8/21,1159.6
2015/8/24,1153.6
2015/8/25,1138.3
2015/8/26,1124.6
2015/8/27,1122.6
2015/8/28,1134
2015/8/31,1132.5
2015/9/1,1139.8
2015/9/2,1133.6
2015/9/3,1124.5
2015/9/4,1121.4
2015/9/7,1121
2015/9/8,1121
2015/9/9,1102
2015/9/10,1109.3
2015/9/11,1103.3
2015/9/14,1107.7
2015/9/15,1102.6
2015/9/16,1119
2015/9/17,1117
2015/9/18,1137.8
2015/9/21,1132.8
2015/9/22,1124.8
2015/9/23,1131.5
2015/9/24,1153.8
2015/9/25,1145.6
2015/9/28,1131.7
2015/9/29,1126.8
2015/9/30,1115.2
2015/10/1,1113.7
2015/10/2,1136.6
2015/10/5,1137.6
2015/10/6,1146.4
2015/10/7,1148.7
2015/10/8,1144.3
2015/10/9,1155.9
2015/10/12,1164.5
2015/10/13,1165.4
2015/10/14,1179.8
2015/10/15,1187.5
2015/10/16,1183.1
2015/10/19,1172.8
2015/10/20,1177.5
2015/10/21,1167.1
2015/10/22,1166.1
2015/10/23,1162.8
2015/10/26,1166.2
2015/10/27,1165.8
2015/10/28,1176.1
2015/10/29,1147.3
2015/10/30,1141.4
2015/11/2,1135.9
2015/11/3,1114.1
2015/11/4,1106.2
2015/11/5,1104.2
2015/11/6,1087.7
2015/11/9,1088.1
2015/11/10,1088.5
2015/11/11,1084.9
2015/11/12,1081
2015/11/13,1080.9
2015/11/16,1083.6
2015/11/17,1068.6
2015/11/18,1068.7
2015/11/19,1078.1
2015/11/20,1076.3
2015/11/23,1066.6
2015/11/24,1073.3
2015/11/25,1069.7
2015/11/26,1070.5
2015/11/27,1056.2
2015/11/30,1065.3
2015/12/1,1063.5
2015/12/2,1053.8
2015/12/3,1061.2
2015/12/4,1084.1
2015/12/7,1075.2
2015/12/8,1075.3
2015/12/9,1076.5
2015/12/10,1072
2015/12/11,1075.7
2015/12/14,1063.4
2015/12/15,1061.6
2015/12/16,1076.8
2015/12/17,1049.6
2015/12/18,1065
2015/12/21,1080.6
2015/12/22,1074.1
2015/12/23,1068.3
2015/12/24,1075.9
2015/12/28,1068.3
2015/12/29,1068
2015/12/30,1059.8
2015/12/31,1060.2
2016/1/4,1075.2
2016/1/5,1078.4
2016/1/6,1091.9
2016/1/7,1107.8
2016/1/8,1097.9
2016/1/11,1096.2
2016/1/12,1085.2
2016/1/13,1087.1
2016/1/14,1073.6
2016/1/15,1090.7
2016/1/18,1090.45
2016/1/19,1089.1
2016/1/20,1106.2
2016/1/21,1098.2
2016/1/22,1096.3
2016/1/25,1105.6
2016/1/26,1120.6
2016/1/27,1116.3
2016/1/28,1116.1
2016/1/29,1116.4
2016/2/1,1128
2016/2/2,1127.2
2016/2/3,1141.3
2016/2/4,1157.5
2016/2/5,1157.7
2016/2/8,1197.9
2016/2/9,1198.6
2016/2/10,1194.6
2016/2/11,1247.8
2016/2/12,1239.4
2016/2/15,1208.45
2016/2/16,1208.2
2016/2/17,1211.4
2016/2/18,1226.3
2016/2/19,1230.8
2016/2/22,1210.1
2016/2/23,1222.6
2016/2/24,1239.1
2016/2/25,1238.8
2016/2/26,1220.4
2016/2/29,1234.4
2016/3/1,1230.8
2016/3/2,1241.8
2016/3/3,1258.2
2016/3/4,1270.7
2016/3/7,1264
2016/3/8,1262.9
2016/3/9,1257.4
2016/3/10,1272.8
2016/3/11,1259.4
2016/3/14,1245.1
2016/3/15,1231
2016/3/16,1229.8
2016/3/17,1265
2016/3/18,1254.3
2016/3/21,1244.2
2016/3/22,1250.3
2016/3/23,1225.6
2016/3/24,1223.5
2016/3/28,1222
2016/3/29,1237.5
2016/3/30,1228.6
2016/3/31,1235.6
2016/4/1,1223.5
2016/4/4,1219.3
2016/4/5,1229.6
2016/4/6,1223.8
2016/4/7,1237.5
2016/4/8,1243.8
2016/4/11,1258
2016/4/12,1260.9
2016/4/13,1248.3
2016/4/14,1226.5
2016/4/15,1234.6
2016/4/18,1235
2016/4/19,1254.3
2016/4/20,1254.4
2016/4/21,1250.3
2016/4/22,1230
2016/4/24,1235.3
2016/4/25,1240.2
2016/4/26,1243.4
2016/4/27,1250.4
2016/4/28,1266.4
2016/4/29,1290.5
2016/5/1,1293.8
2016/5/2,1295.8
2016/5/3,1291.8
2016/5/4,1274.4
2016/5/5,1272.3
2016/5/6,1294
2016/5/8,1286
2016/5/9,1266.6
2016/5/10,1264.8
2016/5/11,1275.5
2016/5/12,1271.2
2016/5/13,1272.7
2016/5/15,1277.9
2016/5/16,1274.2
2016/5/17,1276.9
2016/5/18,1274.4
2016/5/19,1254.8
2016/5/20,1252.9
2016/5/22,1255.1
2016/5/23,1254.9
2016/5/24,1232.2
2016/5/25,1226.6
2016/5/26,1222.7
2016/5/27,1216.7
2016/5/31,1217.5
2016/6/1,1214.7
2016/6/2,1212.6
2016/6/3,1242.9
2016/6/6,1247.4
2016/6/7,1247
2016/6/8,1262.3
2016/6/9,1272.7
2016/6/10,1275.9
2016/6/13,1286.9
2016/6/14,1288.1
2016/6/15,1288.3
2016/6/16,1298.4
2016/6/17,1294.8
2016/6/20,1292.1
2016/6/21,1272.5
2016/6/22,1270
2016/6/23,1263.1
2016/6/24,1322.4
2016/6/27,1324.7
2016/6/28,1317.9
2016/6/29,1326.9
2016/6/30,1320.6
2016/7/1,1339
2016/7/4,1353.5
2016/7/5,1358.7
2016/7/6,1367.1
2016/7/7,1362.1
2016/7/8,1358.4
2016/7/11,1356.6
2016/7/12,1335.3
2016/7/13,1343.6
2016/7/14,1332.2
2016/7/15,1327.4
2016/7/18,1329.3
2016/7/19,1332.3
2016/7/20,1319.3
2016/7/21,1338.9
2016/7/22,1331.5
2016/7/25,1327.2
2016/7/26,1328.3
2016/7/27,1334.5
2016/7/28,1341.2
2016/7/29,1357.5
2016/8/1,1359.6
2016/8/2,1372.6
2016/8/3,1364.7
2016/8/4,1367.4
2016/8/5,1344.4
2016/8/8,1341.3
2016/8/9,1346.7
2016/8/10,1351.9
2016/8/11,1350
2016/8/12,1343.2
2016/8/15,1347.5
2016/8/16,1356.9
2016/8/17,1348.8
2016/8/18,1357.2
2016/8/19,1346.2
2016/8/22,1343.4
2016/8/23,1346.1
2016/8/24,1329.7
2016/8/25,1324.6
2016/8/26,1325.9
2016/8/29,1327.1
2016/8/30,1316.5
2016/8/31,1311.4
2016/9/1,1317.1
2016/9/2,1326.7
2016/9/5,1330.7
2016/9/6,1354
2016/9/7,1349.2
2016/9/8,1341.6
2016/9/9,1334.5
2016/9/12,1325.6
2016/9/13,1323.7
2016/9/14,1326.1
2016/9/15,1318
2016/9/16,1310.2
2016/9/19,1317.8
2016/9/20,1318.2
2016/9/21,1331.4
2016/9/22,1344.7
2016/9/23,1341.7
2016/9/26,1344.1
2016/9/27,1330.4
2016/9/28,1323.7
2016/9/29,1326
2016/9/30,1317.1
2016/10/3,1312.7
2016/10/4,1269.7
2016/10/5,1268.6
2016/10/6,1253
2016/10/7,1251.9
2016/10/10,1260.4
2016/10/11,1255.9
2016/10/12,1253.8
2016/10/13,1257.6
2016/10/14,1255.5
2016/10/17,1256.6
2016/10/18,1262.9
2016/10/19,1269.9
2016/10/20,1267.5
2016/10/21,1267.7
2016/10/24,1263.7
2016/10/25,1273.6
2016/10/26,1266.6
2016/10/27,1269.5
2016/10/28,1276.8
2016/10/31,1273.1
2016/11/1,1288
2016/11/2,1308.2
2016/11/3,1303.3
2016/11/4,1304.5
2016/11/7,1279.4
2016/11/8,1274.5
2016/11/9,1273.5
2016/11/10,1266.4
2016/11/11,1224.3
2016/11/14,1221.7
2016/11/15,1224.5
2016/11/16,1223.9
2016/11/17,1216.9
2016/11/18,1208.7
2016/11/21,1209.8
2016/11/22,1214.1
2016/11/23,1192.4
2016/11/24,1183.6
2016/11/25,1181
2016/11/28,1193.8
2016/11/29,1190.8
2016/11/30,1173.9
2016/12/1,1169.4
2016/12/2,1177.8
2016/12/5,1176.5
2016/12/6,1170.1
2016/12/7,1177.5
2016/12/8,1172.4
2016/12/9,1161.9
2016/12/12,1165.8
2016/12/13,1159
2016/12/14,1163.7
2016/12/15,1129.8
2016/12/16,1137.4
2016/12/19,1142.7
2016/12/20,1133.6
2016/12/21,1133.2
2016/12/22,1130.7
2016/12/23,1133.6
2016/12/27,1138.8
2016/12/28,1140.9
2016/12/29,1158.1
2016/12/30,1151.7
2017/1/3,1162
2017/1/4,1165.3
2017/1/5,1181.3
2017/1/6,1173.4
2017/1/9,1184.9
2017/1/10,1185.5
2017/1/11,1196.6
2017/1/12,1199.8
2017/1/13,1196.2
2017/1/16,1202.6
2017/1/17,1212.9
2017/1/18,1212.1
2017/1/19,1201.5
2017/1/20,1204.9
2017/1/23,1218.5
2017/1/24,1213.6
2017/1/25,1200.5
2017/1/26,1192.5
2017/1/27,1191.1
2017/1/30,1196
2017/1/31,1211.4
2017/2/1,1208.3
2017/2/2,1219.4
2017/2/3,1220.8
2017/2/6,1232.1
2017/2/7,1236.1
2017/2/8,1239.5
2017/2/9,1236.8
2017/2/10,1235.9
2017/2/13,1225.8
2017/2/14,1225.4
2017/2/15,1233.1
2017/2/16,1241.6
2017/2/17,1239.1
2017/2/20,1238.5
2017/2/21,1238.9
2017/2/22,1233.3
2017/2/23,1251.4
2017/2/24,1258.3
2017/2/27,1258.8
2017/2/28,1253.9
2017/3/1,1250
2017/3/2,1232.9
2017/3/3,1226.5
2017/3/6,1225.5
2017/3/7,1216.1
2017/3/8,1209.4
2017/3/9,1203.2
2017/3/10,1201.4
2017/3/13,1203.1
2017/3/14,1202.6
2017/3/15,1200.7
2017/3/16,1227.1
2017/3/17,1230.2
2017/3/20,1234
2017/3/21,1249.6
2017/3/22,1252.8
2017/3/23,1250.1
2017/3/24,1251.7
2017/3/27,1258.8
2017/3/28,1258.8
2017/3/29,1256.8
2017/3/30,1248
2017/3/31,1251.2
2017/4/3,1254
2017/4/4,1258.4
2017/4/5,1248.5
2017/4/6,1253.3
2017/4/7,1257.3
2017/4/10,1253.9
2017/4/11,1274.2
2017/4/12,1278.1
2017/4/13,1288.5
2017/4/17,1291.9
2017/4/18,1294.1
2017/4/19,1283.4
2017/4/20,1283.8
2017/4/21,1289.1
2017/4/24,1277.5
2017/4/25,1267.2
2017/4/26,1264.2
2017/4/27,1265.9
2017/4/28,1268.3
2017/5/1,1255.5
2017/5/2,1257
2017/5/3,1248.5
2017/5/4,1228.6
2017/5/5,1226.9
2017/5/8,1227.1
2017/5/9,1216.1
2017/5/10,1218.9
2017/5/11,1224.2
2017/5/12,1227.7
2017/5/15,1230
2017/5/16,1236.4
2017/5/17,1258.7
2017/5/18,1252.8
2017/5/19,1253.6
2017/5/22,1261.4
2017/5/23,1258.9
2017/5/24,1256.5
2017/5/25,1259.8
2017/5/26,1271.4
2017/5/29,1269.9
2017/5/30,1265.7
2017/5/31,1275.4
2017/6/1,1270.1
2017/6/2,1280.2
2017/6/5,1282.7
2017/6/6,1297.5
2017/6/7,1293.2
2017/6/8,1279.5
2017/6/9,1271.4
2017/6/12,1268.9
2017/6/13,1268.6
2017/6/14,1275.9
2017/6/15,1254.6
2017/6/16,1256.5
2017/6/19,1246.7
2017/6/20,1243.5
2017/6/21,1245.8
2017/6/22,1249.4
2017/6/23,1256.4
2017/6/26,1246.4
2017/6/27,1246.9
2017/6/28,1249.1
2017/6/29,1245.8
2017/6/30,1242.3
2017/7/3,1219.2
2017/7/4,1223
2017/7/5,1221.7
2017/7/6,1223.3
2017/7/7,1209.7
2017/7/10,1213.2
2017/7/11,1214.7
2017/7/12,1219.1
2017/7/13,1217.3
2017/7/14,1227.5
2017/7/17,1233.7
2017/7/18,1241.9
2017/7/19,1248.8
2017/7/20,1252.1
2017/7/21,1261
2017/7/24,1260.7
2017/7/25,1258.5
2017/7/26,1255.6
2017/7/27,1266.5
2017/7/28,1275.3
2017/7/31,1273.4
2017/8/1,1279.4
2017/8/2,1278.4
2017/8/3,1274.4
2017/8/4,1264.6
2017/8/7,1264.7
2017/8/8,1262.6
2017/8/9,1279.3
2017/8/10,1290.1
2017/8/11,1294
2017/8/14,1290.4
2017/8/15,1279.7
2017/8/16,1282.9
2017/8/17,1292.4
2017/8/18,1291.6
2017/8/21,1296.7
2017/8/22,1291
2017/8/23,1294.7
2017/8/24,1292
2017/8/25,1297.9
2017/8/28,1315.3
2017/8/29,1318.9
2017/8/30,1314.1
2017/8/31,1322.2
2017/9/1,1330.4
2017/9/4,1339.4
2017/9/5,1344.5
2017/9/6,1339
2017/9/7,1350.3
2017/9/8,1351.2
2017/9/11,1335.7
2017/9/12,1332.7
2017/9/13,1328
2017/9/14,1329.3
2017/9/15,1325.2
2017/9/18,1310.8
2017/9/19,1310.6
2017/9/20,1316.4
2017/9/21,1294.8
2017/9/22,1297.5
2017/9/25,1311.5
2017/9/26,1301.7
2017/9/27,1287.8
2017/9/28,1288.7
2017/9/29,1284.8
2017/10/2,1275.8
2017/10/3,1274.6
2017/10/4,1276.8
2017/10/5,1273.2
2017/10/6,1274.9
2017/10/9,1285
2017/10/10,1293.8
2017/10/11,1288.9
2017/10/12,1296.5
2017/10/13,1304.6
2017/10/16,1303
2017/10/17,1286.2
2017/10/18,1283
2017/10/19,1290
2017/10/20,1280.5
2017/10/23,1280.9
2017/10/24,1278.3
2017/10/25,1279
2017/10/26,1269.6
2017/10/27,1271.8
2017/10/30,1277.7
2017/10/31,1270.5
2017/11/1,1277.3
2017/11/2,1278.1
2017/11/3,1269.2
2017/11/6,1281.6
2017/11/7,1275.8
2017/11/8,1283.7
2017/11/9,1287.5
2017/11/10,1274.2
2017/11/13,1278.9
2017/11/14,1282.9
2017/11/15,1277.7
2017/11/16,1278.2
2017/11/17,1283.85
2017/11/20,1292.35
2017/11/21,1280
2017/11/22,1283.95
2017/11/23,1290.15
2017/11/24,1289.15
2017/11/27,1294.7
2017/11/28,1293.9
2017/11/29,1294.85
2017/11/30,1282.15
2017/12/1,1277.25
2017/12/4,1279.1
2017/12/5,1275.9
2017/12/6,1268.55
2017/12/7,1256.8
2017/12/8,1245.85
2017/12/11,1251.4
2017/12/12,1243.4
2017/12/13,1241.6
2017/12/14,1255.6
2017/12/15,1257.25
2017/12/18,1258.65
2017/12/19,1263.1
2017/12/20,1265.95
2017/12/21,1265.85
2017/12/22,1268.05
2017/12/27,1285.4
2017/12/28,1291.6
2017/12/29,1296.5
2018/1/2,1312.8
2018/1/3,1314.6
2018/1/4,1313.7
2018/1/5,1317.9
2018/1/8,1318.8
2018/1/9,1314.95
2018/1/10,1321.65
2018/1/11,1319.85
2018/1/12,1332.9
2018/1/15,1343
2018/1/16,1334.95
2018/1/17,1337.35
2018/1/18,1329.75
2018/1/19,1335.8
2018/1/22,1334.15
2018/1/23,1337.1
2018/1/24,1350.5
2018/1/25,1360.25
2018/1/26,1354.35
2018/1/29,1348.4
2018/1/30,1345.7
2018/1/31,1343.35
2018/2/1,1341.1
2018/2/2,1345
2018/2/5,1337.1
2018/2/6,1344.65
2018/2/7,1328.5
2018/2/8,1311.05
2018/2/9,1316.05
2018/2/12,1321.7
2018/2/13,1329.4
2018/2/14,1330.75
2018/2/15,1353.7
2018/2/16,1358.6
2018/2/19,1347.4
2018/2/20,1337.4
2018/2/21,1328.6
2018/2/22,1323.5
2018/2/23,1328.9
2018/2/26,1339.05
2018/2/27,1332.75
2018/2/28,1320.3
2018/3/1,1311.25
2018/3/2,1316.75
2018/3/5,1326.3
2018/3/6,1324.95
2018/3/7,1332.5
2018/3/8,1325.4
2018/3/9,1319.35
2018/3/12,1317.25
2018/3/13,1318.7
2018/3/14,1324.95
2018/3/15,1323.35
2018/3/16,1320.05
2018/3/19,1311.7
2018/3/20,1312.75
2018/3/21,1316.35
2018/3/22,1328.85
2018/3/23,1342.35
2018/3/26,1348.4
2018/3/27,1350.65
2018/3/28,1341.05
2018/3/29,1323.9
2018/4/3,1336.6
2018/4/4,1343.15
2018/4/5,1327.05
2018/4/6,1325.6
2018/4/9,1328.5
2018/4/10,1335.95
2018/4/11,1345.2
2018/4/12,1345.9
2018/4/13,1340.75
2018/4/16,1344.4
2018/4/17,1342.95
2018/4/18,1346.55
2018/4/19,1347.9
2018/4/20,1340.15
2018/4/23,1328
2018/4/24,1327.35
2018/4/25,1325.7
2018/4/26,1321.9
2018/4/27,1317.7
2018/4/30,1316.25
2018/5/1,1309.2
2018/5/2,1310.75
2018/5/3,1313.3
2018/5/4,1309.35
2018/5/8,1310.05
2018/5/9,1306.85
2018/5/10,1314.8
2018/5/11,1324.8
2018/5/14,1320.7
2018/5/15,1310.05
2018/5/16,1291.75
2018/5/17,1288.85
2018/5/18,1287.2
2018/5/21,1285.85
2018/5/22,1293.9
2018/5/23,1294
2018/5/24,1296.35
2018/5/25,1303.95
2018/5/29,1302.05
2018/5/30,1298.6
2018/5/31,1303.5
2018/6/1,1299.15
2018/6/4,1294.65
2018/6/5,1292.25
2018/6/6,1295.25
2018/6/7,1298.3
2018/6/8,1299.2
2018/6/11,1296.05
2018/6/12,1298.3
2018/6/13,1294.4
2018/6/14,1305.3
2018/6/15,1300.1
2018/6/18,1281.25
2018/6/19,1279
2018/6/20,1273.25
2018/6/21,1263.7
2018/6/22,1269.7
2018/6/25,1269.8
2018/6/26,1257.15
2018/6/27,1256.8
2018/6/28,1250.5
2018/6/29,1250.55
2018/7/2,1249
2018/7/3,1245.85
2018/7/4,1256.9
2018/7/5,1252.5
2018/7/6,1254.2
2018/7/9,1262.6
2018/7/10,1253.7
2018/7/11,1250
2018/7/12,1244.85
2018/7/13,1240.5
2018/7/16,1244.9
2018/7/17,1243.65
2018/7/18,1223.45
2018/7/19,1217.4
2018/7/20,1224.85
2018/7/23,1229.45
2018/7/24,1224.3
2018/7/25,1230.55
2018/7/26,1228.35
2018/7/27,1219.15
2018/7/30,1222.05
2018/7/31,1219.2
2018/8/1,1222.75
2018/8/2,1217.6
2018/8/3,1207.7
2018/8/6,1212
2018/8/7,1215.4
2018/8/8,1212.35
2018/8/9,1215.5
2018/8/10,1211.65
2018/8/13,1204.4
2018/8/14,1195.3
2018/8/15,1186.7
2018/8/16,1179.65
2018/8/17,1176.7
2018/8/20,1188.75
2018/8/21,1194.1
2018/8/22,1196.85
2018/8/23,1187.3
2018/8/24,1189.95
2018/8/28,1212.75
2018/8/29,1204.3
2018/8/30,1202.35
2018/8/31,1206.85
2018/9/3,1201.7
2018/9/4,1195.75
2018/9/5,1194.7
2018/9/6,1204.3
2018/9/7,1200.75
2018/9/10,1195.8
2018/9/11,1194
2018/9/12,1197.8
2018/9/13,1206.65
2018/9/14,1206.2
2018/9/17,1196.8
2018/9/18,1199.4
2018/9/19,1203
2018/9/20,1203
2018/9/21,1207.6
2018/9/24,1198.75
2018/9/25,1199.45
2018/9/26,1198.8
2018/9/27,1196
2018/9/28,1183.5
2018/10/1,1185.3
2018/10/2,1192.65
2018/10/3,1203.5
2018/10/4,1199.45
2018/10/5,1201.1
2018/10/8,1194.8
2018/10/9,1187.4
2018/10/10,1186.4
2018/10/11,1201.1
2018/10/12,1218.75
2018/10/15,1233
2018/10/16,1228.85
2018/10/17,1226.75
2018/10/18,1224.6
2018/10/19,1228.25
2018/10/22,1222.9
2018/10/23,1235.6
2018/10/24,1231.65
2018/10/25,1232.15
2018/10/26,1236.05
2018/10/29,1230.75
2018/10/30,1220
2018/10/31,1217.7
2018/11/1,1223.25
2018/11/2,1235.5
2018/11/5,1231.6
2018/11/6,1234.85
2018/11/7,1235.05
2018/11/8,1223.45
2018/11/9,1219.05
2018/11/12,1207.05
2018/11/13,1197.55
2018/11/14,1201.45
2018/11/15,1210.6
2018/11/16,1215.8
2018/11/19,1223.55
2018/11/20,1223.1
2018/11/21,1224
2018/11/22,1228.25
2018/11/23,1222.15
2018/11/26,1226.65
2018/11/27,1225.05
2018/11/28,1213.2
2018/11/29,1226.45
2018/11/30,1220.45
2018/12/3,1231.05
2018/12/4,1239.25
2018/12/5,1236.15
2018/12/6,1236.45
2018/12/7,1241.2
2018/12/10,1246.8
2018/12/11,1248.25
2018/12/12,1244.75
2018/12/13,1244.45
2018/12/14,1239.15
2018/12/17,1239.1
2018/12/18,1248.8
2018/12/19,1248.6
2018/12/20,1255
2018/12/21,1257.6
2018/12/24,1261.25
2018/12/27,1271.1
2018/12/28,1277.25
2018/12/31,1281.65
2019/1/2,1287.2
2019/1/3,1287.95
2019/1/4,1290.35
2019/1/7,1291.5
2019/1/8,1283.9
2019/1/9,1281.3
2019/1/10,1292.4
2019/1/11,1292.8
2019/1/14,1293.7
2019/1/15,1289.35
2019/1/16,1290.5
2019/1/17,1294
2019/1/18,1285.05
2019/1/21,1278.7
2019/1/22,1284.75
2019/1/23,1284.9
2019/1/24,1279.75
2019/1/25,1282.95
2019/1/28,1301
2019/1/29,1308.35
2019/1/30,1312.95
2019/1/31,1322.5
2019/2/1,1320.75
2019/2/4,1311
2019/2/5,1314
2019/2/6,1313.35
2019/2/7,1306.6
2019/2/8,1311.1
2019/2/11,1306.75
2019/2/12,1311.6
2019/2/13,1311.15
2019/2/14,1305.65
2019/2/15,1318
2019/2/18,1323.95
2019/2/19,1329.55
2019/2/20,1345.75
2019/2/21,1335.05
2019/2/22,1322.25
2019/2/25,1329.15
2019/2/26,1327.55
2019/2/27,1326.45
2019/2/28,1325.45
2019/3/1,1309.95
2019/3/4,1287.45
2019/3/5,1285
2019/3/6,1285.55
2019/3/7,1286.4
2019/3/8,1294.1
2019/3/11,1296.35
2019/3/12,1296.95
2019/3/13,1308.4
2019/3/14,1299.2
2019/3/15,1302.65
2019/3/18,1305.35
2019/3/19,1308.35
2019/3/20,1303
2019/3/21,1317.3
2019/3/22,1311.1
2019/3/25,1319.35
2019/3/26,1315.25
2019/3/27,1318.25
2019/3/28,1306.9
2019/3/29,1291.15
2019/4/1,1291.9
2019/4/2,1287.2
2019/4/3,1291.85
2019/4/4,1291.6
2019/4/5,1288.9
2019/4/8,1297.1
2019/4/9,1301.85
2019/4/10,1304.8
2019/4/11,1304.65
2019/4/12,1296.15
2019/4/15,1286.75
2019/4/16,1283.75
2019/4/17,1276.1
2019/4/18,1276.5
2019/4/23,1273.45
2019/4/24,1273.8
2019/4/25,1277.85
2019/4/26,1281.5
2019/4/29,1282.15
2019/4/30,1285.15
2019/5/1,1281.8
2019/5/2,1271.45
2019/5/3,1270.05
2019/5/7,1281.3
2019/5/8,1287.75
2019/5/9,1284.1
2019/5/10,1285.4
2019/5/13,1282.95
2019/5/14,1297.6
2019/5/15,1298.9
2019/5/16,1295.55
2019/5/17,1285.8
2019/5/20,1275.25
2019/5/21,1276
2019/5/22,1274
2019/5/23,1275.95
2019/5/24,1281.5
2019/5/28,1283.9
2019/5/29,1283.5
2019/5/30,1276.45
2019/5/31,1296
2019/6/3,1313.95
2019/6/4,1323.6
2019/6/5,1337.75
2019/6/6,1336.65
2019/6/7,1334.3
2019/6/10,1328.6
2019/6/11,1322.65
2019/6/12,1336.65
2019/6/13,1335.8
2019/6/14,1352.45
2019/6/17,1333.2
2019/6/18,1344.55
